PR;379200;BUREAU DE POSTE TOURS CHAMP GIRAULT;10 RUE ALEXANDER FLEMING;;;;37000;TOURS;47.3877   ;0.698528  ;1;BPR;20;;;
PR;379210;BUREAU DE POSTE TOURS GRAMMONT;150 AVENUE DE GRAMMONT;;;;37000;TOURS;47.3786   ;0.693324  ;1;BPR;20;;;
PR;379220;BUREAU DE POSTE TOURS HALLES CENTRALES;67 RUE DE LA VICTOIRE;;;;37000;TOURS;47.3929   ;0.678508  ;1;BPR;20;;;
PR;379230;BUREAU DE POSTE TOURS SAINTE RADEGONDE BP;1 PLACE ALEXANDRE ROUSSEAU;;;;37100;TOURS;47.404    ;0.710881  ;;BPR;20;;;
PR;379240;BUREAU DE POSTE TOURS COTY;12 PLACE DU PRESIDENT COTY;;;;37100;TOURS;47.4105   ;0.684706  ;1;BPR;20;;;
PR;379300;BUREAU DE POSTE TOURS MONTJOYEUX BP;ALLEE BAUCHANT;CENTRE COMMERCIAL MONTJOYEUX;;;37200;TOURS;47.3614   ;0.707212  ;1;BPR;20;;;
PR;379370;BUREAU DE POSTE CHAMBRAY LES PERRIERS BP;PLACE TOULOUSE LAUTREC;CENTRE COMMERCIAL LES PERRIERS;;;37170;CHAMBRAY LES TOURS;47.348731;0.696634;1;BPR;20;;;
PR;379380;BUREAU DE POSTE TOURS RIVES DU CHER BP;7 MAIL GEORGES BRAQUE;;;;37000;TOURS;47.3732   ;0.693991  ;1;BPR;20;;;
PR;379400;BUREAU DE POSTE TOURS CHATEAUBRIAND BP;34 AVENUE DE L EUROPE;;;;37100;TOURS;47.4226   ;0.683098  ;1;BPR;20;;;
PR;379410;BUREAU DE POSTE TOURS ROCHEPINARD BP;IMPASSE BOUZIGNAC;;;;37000;TOURS;47.3757   ;0.710578  ;1;BPR;20;;;
PR;379420;BUREAU DE POSTE JOUE LES TOURS VAL. VIOLETTE BP;55 RUE DE CHENONCEAUX;;;;37300;JOUE LES TOURS;47.3495   ;0.680014  ;;BPR;20;;;
PR;379450;BUREAU DE POSTE TOURS FONTAINES BP;18 CENTRE COMMERCIAL STENDHAL;;;;37200;TOURS;47.3687   ;0.708091  ;1;BPR;20;;;
PR;379510;BUREAU DE POSTE TOURS RABELAIS BP;108 RUE GIRAUDEAU;;;;37000;TOURS;47.3833   ;0.677109  ;1;BPR;20;;;
